Usuario,Id Usuario,Numero seguidores,Numero seguidos,descripción del perfil,Texto,Id Tweet,Likes,Retweets,Fecha,Tipo,Localizacion,Objetivo,Fuente,Usuario original
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @lorenzo_tondo: #Russia’s artillery has pounded the city of #Kharkiv for the 1st time in 2 weeks, just as life in #Ukraine’s 2nd city wa…",1530097721838907392,0,88,2022-05-27 08:04:59+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,lorenzo_tondo
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,“Durch die ungeschickte Ukraine-Politik hat Deutschland in Osteuropa einen erheblichen Vertrauensverlust erlitten. Das Bild des hässlichen Deutschen ist zurück.” ⁦@ericgujer⁩ for NZZ.  https://t.co/HCLCAsIaQg,1530095235983937536,76,19,2022-05-27 07:55:06+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,fpleitgenCNN
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @mathieuvonrohr: Die ungeschickte Politik von Olaf Scholz fördert in Osteuropa antideutsche Ressentiments ⁦@ericgujer⁩  https://t.co/ff8…,1530092594713268224,0,402,2022-05-27 07:44:36+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,mathieuvonrohr
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @MAStrackZi: Wir brauchen endlich und sofort den Koordinator für Waffenlieferungen, der die verschiebenden Akteure zusammenbringt. Es sc…",1530092075265441792,0,745,2022-05-27 07:42:33+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,MAStrackZi
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,Germany doesn’t have someone coordinating it’s weapons deliveries to Ukraine? I think @PeterRNeumann once called for the creation of a National Security Advisor position. https://t.co/H2Ba7MuJWA,1530092058530263040,103,24,2022-05-27 07:42:29+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,fpleitgenCNN
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @TheLeadCNN: A parent who lost a child in the Uvalde shooting – one of the 21 families forever changed – asks, “How do you shoot my baby…",1530090714520068097,0,51,2022-05-27 07:37:08+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,TheLeadCNN
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @OrenCNN: The war has gotten harder and more brutal for Ukraine as Russia focuses on the Donbas region. 

The approval of multi-launch r…",1529957366019522561,0,33,2022-05-26 22:47:15+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,OrenCNN
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @welt: Ukraine-Flüchtlinge interessieren sich stark für Integration in Deutschland https://t.co/0sBA1QVEOE https://t.co/GdhZrkwlEU,1529946305757429763,0,20,2022-05-26 22:03:18+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,welt
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @MarkHertling: On or about 9 April, as RU claimed they were entering ""phase 2,"" I mentioned we'd start seeing a different sort of combat…",1529946048076169245,0,932,2022-05-26 22:02:17+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,MarkHertling
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @ronzheimer: Die freie Welt könnte einpacken ohne die 🇺🇸 - die Ukraine wäre längst verloren. God Bless America!,1529945372709339329,0,306,2022-05-26 21:59:36+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,ronzheimer
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @NatashaBertrand: News: The Biden admin is preparing to send Ukraine advanced, long-range rocket systems—known as MLRS and HIMARS—that a…",1529945324797804561,0,4806,2022-05-26 21:59:25+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,NatashaBertrand
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,US preparing to approve long-range rocket system for Ukraine - CNNPolitics https://t.co/y7HlPUbalR,1529945281021853712,137,22,2022-05-26 21:59:14+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,fpleitgenCNN
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @BILD: Die Deutsch-Israelische Gesellschaft und andere Organisationen üben heftige Kritik an einer SZ-Karikatur, die den ukrainischen Pr…",1529850577265602560,0,32,2022-05-26 15:42:55+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,BILD
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @michaeldweiss: Insane.,1529837681718484994,0,222,2022-05-26 14:51:40+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,michaeldweiss
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @ikhurshudyan: Russians face prospect of Soviet-style shortages as sanctions bite, by ⁦@Anthony_Faiola⁩ and ⁦@maryilyushina⁩  https://t.…",1529810019633479685,0,28,2022-05-26 13:01:45+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,ikhurshudyan
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @demianvonosten: Eine der wenigen Dinge, die meine russischen und ukrainischen Freunde gleich sehen: „In Deutschland ist alles so langsa…",1529794242926850050,0,36,2022-05-26 11:59:04+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,demianvonosten
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @gepardtatze: Gelieferte FH70 Feldhaubitzen im 🇺🇦Einsatz. https://t.co/u9GRkPvvIB,1529794060885671936,0,22,2022-05-26 11:58:20+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,gepardtatze
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @maryilyushina: Russian MFA threatens to expel 'one American journalist or media' if YouTube blocks Maria Zakharova's briefings. ""I had…",1529771141920858117,0,59,2022-05-26 10:27:16+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,maryilyushina
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @welt: „Maischberger“: Putins Atomdrohung – „Nur Rhetorik, keine militärische Untermauerung“
https://t.co/Yu59FjMpTJ https://t.co/gF9Y3I…",1529724337514749952,0,13,2022-05-26 07:21:17+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,welt
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @maischberger: Wie hoch ist die Gefahr eines Atomwaffeneinsatzes? Es sei nicht auszuschließen, doch seien „die Kosten für #Russland enor…",1529723985885380608,0,8,2022-05-26 07:19:53+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,maischberger
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @DefenceU: russian TOS-1A shelling Ukrainian positions near Novomykhailivka, Donetsk region. This is what the the largest and most horri…",1529719343864586240,0,4647,2022-05-26 07:01:27+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,DefenceU
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @BMVg_Bundeswehr: Deutschland unterstützt die #Ukraine. Derzeit werden 🇺🇦 SoldatInnen an der Panzerhaubitze 2000 in Deutschland ausgebil…,1529717426031566849,0,58,2022-05-26 06:53:49+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,BMVg_Bundeswehr
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @ChristopherJM: Moscow has deployed three propaganda trucks to Russia-occupied Mariupol to try to brainwash the desperate and vulnerable…,1529717201665662977,0,287,2022-05-26 06:52:56+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,ChristopherJM
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @NavyLookout: 🇺🇸US Defence Intelligence agency assess that less than 40% of 🇷🇺Russian missiles fired during the war in 🇺🇦Ukraine have hi…,1529716540257468418,0,775,2022-05-26 06:50:18+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,NavyLookout
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @brianstelter: Angel Garza, whose ten year old daughter Amerie was murdered, holding her photo to his heart:

""How do you look at this g…",1529701026013511681,0,10011,2022-05-26 05:48:39+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,brianstelter
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @NatashaBertrand: Angel Garza says he learned his daughter Amerie was killed from Amerie’s best friend, who came out of the school “cove…",1529700764104400896,0,339,2022-05-26 05:47:37+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,NatashaBertrand
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @TheLeadCNN: Study: Firearms are the number one cause of death for children, teens in U.S. @jaketapper reports https://t.co/jlNgyrqUwq",1529699951760003072,0,439,2022-05-26 05:44:23+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,TheLeadCNN
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @gepardtatze: Der jetzt zulaufende 🇷🇺 T-62 soll mit Reservisten als Besatzungen die hinteren Linien absichern und T-72 aus dieser Aufgab…,1529595767333212162,0,30,2022-05-25 22:50:24+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,gepardtatze
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @maischberger: #Waffenlieferungen an die #Ukraine? Sollte #Russland diesen Krieg gewinnen, „dann wäre die Sicherheitslage in Europa deut…",1529591829083176962,0,123,2022-05-25 22:34:45+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,maischberger
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @RALee85: Video of Russian TOS-1A thermobaric MLRS and artillery strikes on Ukrainian positions in the Novomykhailivka area.
https://t.c…",1529579204483944449,0,768,2022-05-25 21:44:35+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,RALee85
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @JackDetsch: NEW: US and international economic sanctions and export controls could significantly hamper Russia’s ability to produce adv…,1529537128891285510,0,197,2022-05-25 18:57:23+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,JackDetsch
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @leonidragozin: Ukrainian police in Lysychansk, a frontline city in Donbas, have to double as funeral service burying victims of Russian…",1529533447299014656,0,104,2022-05-25 18:42:45+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,leonidragozin
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @JuliaDavisNews: Watch this despicable exchange on the Kremlin-controlled Russian state TV about Putin's brutal war against Ukraine: pun…,1529518960105906176,0,2025,2022-05-25 17:45:11+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,JuliaDavisNews
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @AlexandravonNah: ""Everyone is waiting for Ukraine to collapse, but it never does,"" Ukrainian Foreign Minister Kuleba says at #WEF22: ""W…",1529517813219700736,0,12,2022-05-25 17:40:38+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,AlexandravonNah
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @Osinttechnical: Russian T-62Ms spotted in Melitopol. They most likely were reactivated from deep storage over the last few days/weeks.…,1529511484413329409,0,158,2022-05-25 17:15:29+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,Osinttechnical
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @jimsciutto: Latest: Uvalde gunman legally purchased two AR platform rifles at a local federal firearms licensee on May 17 and May 20, s…",1529511270801715203,0,3841,2022-05-25 17:14:38+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,jimsciutto
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @amanpour: My full interview with German Vice Chancellor Robert Habeck on Ukraine, energy, and climate, airs later this week.",1529479469903319042,0,14,2022-05-25 15:08:16+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,amanpour
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @amanpour: German Vice Chancellor Robert Habeck offers the US “deepest condolences” over the Texas mass shooting.

“From a German point…",1529479443722428420,0,141,2022-05-25 15:08:10+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,amanpour
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @KofmanMichael: A few thoughts on the current course of the war and the situation in the Donbas. Recent Russian gains offer a sobering c…,1529477150868393987,0,1541,2022-05-25 14:59:03+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,KofmanMichael
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @francalehfeldt: Warum entlastet @SiemtjeMdB ihre Chefin und @BMVg_Bundeswehr nicht - erklärt öffentlich ihre Aussage, räumt Fehler ein?…",1529459264837787650,0,15,2022-05-25 13:47:59+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,francalehfeldt
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @TheStudyofWar: #Russian forces have likely abandoned efforts to complete a single large encirclement of #Ukrainian forces in eastern Uk…,1529430939834662913,0,540,2022-05-25 11:55:26+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,TheStudyofWar
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @KyivIndependent: ⚡️Belarusian PM confirms his country is supplying weapons to Russia.

Roman Golovchenko said that Belarus and Russia h…",1529418658337914880,0,1658,2022-05-25 11:06:38+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,KyivIndependent
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @Nat_Vasilyeva: Damning assessment from Igor Girkin, the man who started the war in eastern Ukraine in 2014:
""I have to be honest and sa…",1529416904128987136,0,163,2022-05-25 10:59:39+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,Nat_Vasilyeva
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @DasErste: ""@Maischberger"" um 22:50 Uhr im Ersten mit @Hubertus_Heil (@SPDde), @HannesJaenicke, @ClaudMajor (@SWP_IntSecurity, @SWPBerli…",1529407720230727680,0,8,2022-05-25 10:23:10+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,DasErste
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @jchatterleyCNN: ‘’There is a threat of a global recession, but there are also solutions on the table.”
Nothing is inevitable says #Germ…",1529403467592351745,0,15,2022-05-25 10:06:16+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,jchatterleyCNN
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,RT @Osinttechnical: Here’s a message from the 107th Infantry Regiment of the DPR basically telling the Russians they don’t want to go fight…,1529402985754898434,0,425,2022-05-25 10:04:21+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,Osinttechnical
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @HalaGorani: Whatever criticism one has of modern western democracies, and there are many valid ones, it is always exhilarating to see t…",1529402283968155649,0,16,2022-05-25 10:01:34+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,HalaGorani
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @Archer83Able: More pics.

https://t.co/CWIVqlIFpd https://t.co/vV40Dg65Zq",1529399118845693952,0,34,2022-05-25 09:48:59+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,Archer83Able
fpleitgenCNN,23572083,82994,3809,CNN Senior International Correspondent and Anchor,"RT @JimmySecUK: Footage apparently showing Russian T-62 tanks that have been pulled from storage.

This seems to confirm a Ukrainian govern…",1529398880202285056,0,421,2022-05-25 09:48:02+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,JimmySecUK
